Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
1010, -22, 0, -27, 25.0, 1-78, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1012, -23, 0, -35, 25.0, 1-299, g_bush, Bush, 0-067-108-099, DIED, 2-377, g_sheep, Sheep, 0-067-354-119, PREY
1012, -23, 0, -35, 25.0, 2-377, g_sheep, Sheep, 0-067-354-119, EAT, 1-299, g_bush, Bush, 0-067-108-099, heMenjatPes=15.2 pes=76.9
1012, -3, 0, 14, 25.0, 0-443, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-416, 2
1012, -2, 0, 16, 25.0, 0-416, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1013, 5, 0, 23, 25.0, 1-151, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1013, 40, 0, 44, 25.0, 0-424, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1013, -33, 0, -52, 25.0, 0-394, g_grass, Grass, 0-067-358-000, DIED, 2-375, g_sheep, Sheep, 0-067-354-019, PREY
1013, -33, 0, -52, 25.0, 2-375, g_sheep, Sheep, 0-067-354-019, EAT, 0-394, g_grass, Grass, 0-067-358-000, heMenjatPes=11.7 pes=81.7
1013, -38, 0, 81, 25.0, 1-362, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1013, -24, 0, 13, 25.0, 0-444, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-413, 2
1013, -27, 0, 11, 25.0, 0-413, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1013, -27, 0, 11, 25.0, 1-143, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
1014, 52, 0, 54, 25.0, 0-388, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1014, 49, 0, 77, 25.0, 0-386, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1014, -26, 0, -59, 25.0, 0-410, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1016, 62, 0, 69, 25.0, 3-432, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1016, 27, 0, -24, 25.0, 3-434, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1016, -61, 0, -78, 25.0, 1-347, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1017, -80, 0, -36, 25.0, 2-378, g_sheep, Sheep, 0-067-354-119, DIED, 3-437, g_alien2, Alien Pred, 0-067-354-140, PREY
1017, -80, 0, -35, 25.0, 3-437, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-378, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=25.7
1018, 1, 0, 17, 25.0, 0-415, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1020, 91, 0, -47, 25.0, 1-258, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1021, -27, 0, 14, 25.0, 0-414, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1021, 52, 0, -9, 25.0, 0-390, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1021, -66, 0, -70, 25.0, 1-346, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1021, 57, 0, -78, 25.0, 1-336, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1022, 70, 0, 64, 25.0, 3-436, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1023, 34, 0, 66, 25.0, 0-384, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1023, -26, 0, -59, 25.0, 0-410, g_grass, Grass, 0-067-358-000, DIED, 2-375, g_sheep, Sheep, 0-067-354-019, PREY
1023, -26, 0, -60, 25.0, 2-375, g_sheep, Sheep, 0-067-354-019, EAT, 0-410, g_grass, Grass, 0-067-358-000, heMenjatPes=15.7 pes=81.7
1023, -61, 0, -57, 25.0, 1-345, g_bush, Bush, 0-067-108-099, DIED, 2-439, g_sheep, Sheep, 0-067-354-119, PREY
1023, -61, 0, -56, 25.0, 2-439, g_sheep, Sheep, 0-067-354-119, EAT, 1-345, g_bush, Bush, 0-067-108-099, heMenjatPes=4.2 pes=78.0
1023, -61, 0, -56, 25.0, 2-439, g_sheep, Sheep, 0-067-354-119, DIED, 3-435, g_alien2, Alien Pred, 0-067-354-140, PREY
1023, -61, 0, -56, 25.0, 3-435, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-439, g_sheep, Sheep, 0-067-354-119, heMenjatPes=2.2 pes=41.6
1023, -18, 0, 18, 25.0, 1-274, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1023, 4, 0, 18, 25.0, 0-445, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-427, 2
1023, 7, 0, 17, 25.0, 0-427, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1025, -91, 0, -32, 25.0, 2-376, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
1026, 39, 0, 43, 25.0, 0-423, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1027, 90, 0, 7, 25.0, 3-438, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1027, 37, 0, 31, 25.0, 1-64, g_bush, Bush, 0-037-158-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1028, -77, 0, -39, 25.0, 3-446, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-437, 3
1028, -80, 0, -36, 25.0, 3-437, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1029, 22, 0, 46, 25.0, 1-277, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1029, -23, 0, 14, 25.0, 1-289, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1031, -34, 0, -52, 25.0, 0-393, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1032, 35, 0, -35, 25.0, 1-264, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1033, 63, 0, -66, 25.0, 1-335, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1033, -26, 0, -66, 25.0, 0-409, g_grass, Grass, 0-067-358-000, DIED, 2-375, g_sheep, Sheep, 0-067-354-019, PREY
1033, -27, 0, -68, 25.0, 2-375, g_sheep, Sheep, 0-067-354-019, EAT, 0-409, g_grass, Grass, 0-067-358-000, heMenjatPes=19.8 pes=81.7
1034, -40, 0, 71, 25.0, 1-254, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1036, 65, 0, 53, 25.0, 1-224, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1036, -91, 0, 9, 25.0, 3-440, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1036, -76, 0, 54, 25.0, 1-353, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1037, 96, 0, 29, 25.0, 3-433, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1038, -38, 0, 31, 25.0, 0-447, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-417, 2
1038, -38, 0, 28, 25.0, 0-417, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1039, -34, 0, 55, 25.0, 3-430, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1040, 5, 0, 40, 25.0, 0-421, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1040, -13, 0, 82, 25.0, 1-363, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1041, -15, 0, 55, 25.0, 0-425, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1049, 76, 0, 27, 25.0, 1-84, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=3
1050, -77, 0, 31, 25.0, 1-371, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1050, -5, 0, -87, 25.0, 0-401, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1051, -62, 0, -66, 25.0, 0-406, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1051, -61, 0, -60, 25.0, 1-350, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1054, -59, 0, 72, 25.0, 1-355, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1055, -42, 0, -69, 25.0, 1-344, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1057, 60, 0, -52, 25.0, 1-333, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1057, -22, 0, -31, 25.0, 1-79, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=3
1058, -48, 0, -74, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-375, 2
1058, -47, 0, -70, 25.0, 2-375, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1058, -93, 0, -15, 25.0, 3-446, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1058, 3, 0, -79, 25.0, 0-400, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1058, 60, 0, 60, 25.0, 1-227, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1061, -14, 0, 69, 25.0, 1-260, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1061, -41, 0, 21, 25.0, 0-441, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1062, -44, 0, -70, 25.0, 2-375, g_sheep, Sheep, 0-067-354-019, DIED, 3-435, g_alien2, Alien Pred, 0-067-354-140, PREY
1062, -44, 0, -70, 25.0, 3-435, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-375, g_sheep, Sheep, 0-067-354-019, heMenjatPes=3.5 pes=35.1
1064, -109, 0, -80, 25.0, 3-437, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1064, 6, 0, -78, 25.0, 0-399, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1066, -42, 0, 31, 25.0, 1-368, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1068, 9, 0, -45, 25.0, 0-392, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1068, 103, 0, -64, 25.0, 1-273, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1068, -14, 0, -35, 25.0, 1-252, g_bush, Bush, 0-067-108-090, DIED, 2-377, g_sheep, Sheep, 0-067-354-119, PREY
1068, -14, 0, -35, 25.0, 2-377, g_sheep, Sheep, 0-067-354-119, EAT, 1-252, g_bush, Bush, 0-067-108-090, heMenjatPes=26.7 pes=66.5
1068, 39, 0, -47, 25.0, 1-338, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1070, 50, 0, 79, 25.0, 0-385, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1070, -12, 0, 46, 25.0, 0-420, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1070, -67, 0, 2, 25.0, 1-369, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1071, -42, 0, -60, 25.0, 0-395, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1073, -26, 0, 30, 25.0, 1-168, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1073, -44, 0, -57, 25.0, 0-396, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1074, 51, 0, -52, 25.0, 1-182, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1075, -47, 0, -80, 25.0, 0-397, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1075, 3, 0, -79, 25.0, 0-400, g_grass, Grass, 0-067-358-000, DIED, 2-448, g_sheep, Sheep, 0-067-354-019, PREY
1075, 2, 0, -79, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, EAT, 0-400, g_grass, Grass, 0-067-358-000, heMenjatPes=4.1 pes=68.8
1077, 50, 0, -12, 25.0, 0-449, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-389, 2
1077, 50, 0, -10, 25.0, 0-389, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1077, -24, 0, 13, 25.0, 0-444, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1080, 58, 0, -52, 25.0, 1-332, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1081, 40, 0, -50, 25.0, 1-334, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1081, -3, 0, 14, 25.0, 0-443, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1083, -62, 0, -102, 25.0, 3-450, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-435, 2
1083, -58, 0, -99, 25.0, 3-435, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1084, 6, 0, -78, 25.0, 0-399, g_grass, Grass, 0-067-358-000, DIED, 2-448, g_sheep, Sheep, 0-067-354-019, PREY
1084, 5, 0, -79, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, EAT, 0-399, g_grass, Grass, 0-067-358-000, heMenjatPes=8.2 pes=83.6
1084, -17, 0, 18, 25.0, 1-292, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1085, 40, 0, 40, 25.0, 1-66, g_bush, Bush, 0-037-158-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1086, -42, 0, 40, 25.0, 1-270, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1088, 57, 0, -57, 25.0, 1-328, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1089, 24, 0, -43, 25.0, 1-298, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1090, 13, 0, -83, 25.0, 2-451, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-448, 3
1090, 7, 0, -81, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1091, 20, 0, -47, 25.0, 1-234, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1092, -43, 0, -90, 25.0, 0-452, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-403, 2
1092, -46, 0, -89, 25.0, 0-403, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1092, -47, 0, -85, 25.0, 0-404, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1094, 53, 0, 55, 25.0, 0-387, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1094, -15, 0, -17, 25.0, 1-171, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1096, -5, 0, -87, 25.0, 0-401, g_grass, Grass, 0-067-358-000, DIED, 2-448, g_sheep, Sheep, 0-067-354-019, PREY
1096, -5, 0, -86, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, EAT, 0-401, g_grass, Grass, 0-067-358-000, heMenjatPes=12.3 pes=83.6
1096, 34, 0, 58, 25.0, 0-453, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-380, 2
1096, 36, 0, 60, 25.0, 0-380, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1096, -12, 0, 48, 25.0, 0-419, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1097, -48, 0, 7, 25.0, 1-308, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1097, 11, 0, -27, 25.0, 1-303, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1099, -38, 0, 31, 25.0, 0-447, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1099, -14, 0, 14, 25.0, 1-269, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1100, -43, 0, 20, 25.0, 0-442, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1101, -33, 0, -17, 25.0, 3-435, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1101, 41, 0, -24, 25.0, 1-297, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1103, -36, 0, 59, 25.0, 1-242, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
1103, 26, 0, 77, 25.0, 0-381, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1103, -7, 0, -46, 25.0, 1-251, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1103, -69, 0, 54, 25.0, 1-365, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1105, -5, 0, -89, 25.0, 0-402, g_grass, Grass, 0-067-358-000, DIED, 2-451, g_sheep, Sheep, 0-067-354-119, PREY
1105, -4, 0, -88, 25.0, 2-451, g_sheep, Sheep, 0-067-354-119, EAT, 0-402, g_grass, Grass, 0-067-358-000, heMenjatPes=4.1 pes=79.0
1105, 23, 0, 31, 25.0, 1-60, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1105, 66, 0, -55, 25.0, 1-329, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1108, 63, 0, -46, 25.0, 1-243, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1108, 29, 0, -39, 25.0, 1-169, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
1108, -1, 0, -68, 25.0, 1-343, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1110, -5, 0, -10, 25.0, 1-108, g_bush, Bush, 0-067-108-099, DIED, 2-377, g_sheep, Sheep, 0-067-354-119, PREY
1110, -5, 0, -10, 25.0, 2-377, g_sheep, Sheep, 0-067-354-119, EAT, 1-108, g_bush, Bush, 0-067-108-099, heMenjatPes=38.1 pes=76.8
1111, -8, 0, 14, 25.0, 1-287, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1113, -39, 0, -132, 25.0, 3-450, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
1113, -53, 0, -77, 25.0, 0-454, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-398, 2
1113, -52, 0, -81, 25.0, 0-398, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1114, 68, 0, -47, 25.0, 1-330, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1115, -58, 0, 63, 25.0, 1-201, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
1117, 36, 0, 71, 25.0, 0-383, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1117, 7, 0, -40, 25.0, 1-236, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1117, 1, 0, 19, 25.0, 0-428, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1120, 5, 0, 23, 25.0, 1-151, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1122, -28, 0, 98, 25.0, 1-268, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1123, 25, 0, 75, 25.0, 0-382, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1125, -40, 0, 24, 25.0, 0-418, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1125, 57, 0, -78, 25.0, 1-336, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1125, 40, 0, 44, 25.0, 0-424, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1127, -1, 0, -68, 25.0, 1-343, g_bush, Bush, 0-067-108-099, DIED, 2-451, g_sheep, Sheep, 0-067-354-119, PREY
1127, -1, 0, -68, 25.0, 2-451, g_sheep, Sheep, 0-067-354-119, EAT, 1-343, g_bush, Bush, 0-067-108-099, heMenjatPes=8.1 pes=75.1
1130, -88, 0, 70, 25.0, 1-361, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1132, -8, 0, -23, 25.0, 1-266, g_bush, Bush, 0-067-108-099, DIED, 2-377, g_sheep, Sheep, 0-067-354-119, PREY
1132, -9, 0, -23, 25.0, 2-377, g_sheep, Sheep, 0-067-354-119, EAT, 1-266, g_bush, Bush, 0-067-108-099, heMenjatPes=45.7 pes=76.8
1132, -24, 0, -13, 25.0, 1-293, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1134, 37, 0, 31, 25.0, 1-64, g_bush, Bush, 0-037-158-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1135, 35, 0, -35, 25.0, 1-264, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1135, -42, 0, 18, 25.0, 1-256, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1137, 39, 0, 43, 25.0, 0-423, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1140, 9, 0, -45, 25.0, 0-392, g_grass, Grass, 0-067-358-000, DIED, 2-448, g_sheep, Sheep, 0-067-354-019, PREY
1140, 9, 0, -44, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, EAT, 0-392, g_grass, Grass, 0-067-358-000, heMenjatPes=21.7 pes=82.7
1141, -59, 0, -57, 25.0, 0-455, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-405, 2
1141, -56, 0, -60, 25.0, 0-405, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1142, -6, 0, 12, 25.0, 1-89, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1142, -43, 0, -90, 25.0, 0-452, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1142, 11, 0, 28, 25.0, 1-106, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1142, 14, 0, -30, 25.0, 1-253, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1144, -89, 0, 64, 25.0, 1-360, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1148, 8, 0, -37, 25.0, 2-456, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-448, 3
1148, 7, 0, -43, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1149, -40, 0, 71, 25.0, 1-254, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1150, 0, 0, -32, 25.0, 1-92, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
1152, -47, 0, 34, 25.0, 1-305, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1152, -23, 0, 14, 25.0, 1-289, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1153, -36, 0, 11, 25.0, 1-295, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1153, 12, 0, -40, 25.0, 0-391, g_grass, Grass, 0-067-358-000, DIED, 2-448, g_sheep, Sheep, 0-067-354-019, PREY
1153, 12, 0, -40, 25.0, 2-448, g_sheep, Sheep, 0-067-354-019, EAT, 0-391, g_grass, Grass, 0-067-358-000, heMenjatPes=25.8 pes=82.7
1155, 47, 0, 81, 25.0, 0-457, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-386, 2
1155, 49, 0, 77, 25.0, 0-386, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1155, 73, 0, 53, 25.0, 1-272, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
